4.1479,3.6034,4.817,4.1639,3.1707,4.3934,3.8686,-0.92174,-1.0444,-1.3829,-1.36,-0.72345,-1.7757,-1.0481,-1.2675,-1.4102,-1.4929
5.7917,5.2009,6.5176,5.809,4.7315,6.0581,5.4887,0.29125,0.15814,-0.20906,-0.18421,0.50639,-0.63527,0.1542,-0.083891,-0.23869,-0.32847
1.9538,1.4711,2.547,1.968,1.0875,2.1715,1.7062,-2.5408,-2.6496,-2.9496,-2.9293,-2.365,-3.2979,-2.6528,-2.8474,-2.9738,-3.0472
-12.637,-12.034,-13.379,-12.655,-11.555,-12.91,-12.328,-7.0195,-6.8835,-6.5085,-6.5339,-7.2392,-6.0732,-6.8795,-6.6363,-6.4782,-6.3865
-12.637,-12.034,-13.379,-12.655,-11.555,-12.91,-12.328,-7.0195,-6.8835,-6.5085,-6.5339,-7.2392,-6.0732,-6.8795,-6.6363,-6.4782,-6.3865
-12.637,-12.034,-13.379,-12.655,-11.555,-12.91,-12.328,-7.0195,-6.8835,-6.5085,-6.5339,-7.2392,-6.0732,-6.8795,-6.6363,-6.4782,-6.3865
5.367,5.367,5.367,5.367,5.367,5.367,5.367,5.367,5.367,5.367,5.367,5.367,5.367,5.367,5.367,5.367,5.367
-0.78253,-0.76668,-0.802,-0.78299,-0.7541,-0.78967,-0.7744,-0.63502,-0.63145,-0.6216,-0.62227,-0.64079,-0.61017,-0.63134,-0.62496,-0.62081,-0.6184
8.3014,8.268,8.3425,8.3024,8.2415,8.3165,8.2843,7.9903,7.9828,7.962,7.9634,8.0025,7.9379,7.9826,7.9691,7.9603,7.9553
-5.4629,-5.5785,-5.3209,-5.4596,-5.6703,-5.4108,-5.5222,-6.5388,-6.5649,-6.6367,-6.6318,-6.4968,-6.7201,-6.5656,-6.6122,-6.6425,-6.6601
3.7912,3.7613,3.8279,3.792,3.7375,3.8046,3.7758,3.5129,3.5062,3.4876,3.4889,3.5238,3.4661,3.506,3.494,3.4861,3.4816
8.3014,8.268,8.3425,8.3024,8.2415,8.3165,8.2843,7.9903,7.9828,7.962,7.9634,8.0025,7.9379,7.9826,7.9691,7.9603,7.9553
-5.4629,-5.5785,-5.321,-5.4596,-5.6703,-5.4108,-5.5222,-6.5388,-6.5649,-6.6367,-6.6318,-6.4968,-6.7201,-6.5656,-6.6122,-6.6425,-6.6601
-7.7347,-7.8409,-7.6042,-7.7316,-7.9253,-7.6868,-7.7892,-8.7234,-8.7473,-8.8133,-8.8089,-8.6847,-8.8899,-8.748,-8.7908,-8.8187,-8.8348
3.7948,3.8568,3.7186,3.793,3.9061,3.7669,3.8266,4.3722,4.3862,4.4248,4.4221,4.3497,4.4695,4.3866,4.4116,4.4279,4.4373
-3.982,-3.9953,-3.9657,-3.9816,-4.0059,-3.9761,-3.9888,-4.1056,-4.1086,-4.1169,-4.1163,-4.1008,-4.1265,-4.1087,-4.1141,-4.1175,-4.1196
3.6884,3.7101,3.6617,3.6877,3.7274,3.6786,3.6995,3.8907,3.8956,3.9091,3.9082,3.8828,3.9248,3.8957,3.9045,3.9102,3.9135
-1.9246,-1.8388,-2.0301,-1.9271,-1.7706,-1.9633,-1.8806,-1.1253,-1.106,-1.0526,-1.0562,-1.1566,-0.99066,-1.1054,-1.0708,-1.0483,-1.0352
-6.0933,-5.6741,-6.6083,-6.1055,-5.341,-6.2823,-5.8783,-2.1904,-2.0959,-1.8354,-1.853,-2.343,-1.533,-2.0931,-1.9242,-1.8143,-1.7506
-2.5465,-2.4123,-2.7114,-2.5504,-2.3056,-2.607,-2.4777,-1.2967,-1.2665,-1.183,-1.1887,-1.3456,-1.0862,-1.2656,-1.2115,-1.1763,-1.1559
-6.268,-5.8439,-6.7891,-6.2804,-5.5069,-6.4592,-6.0505,-2.3193,-2.2237,-1.9601,-1.978,-2.4737,-1.6542,-2.2209,-2.05,-1.9389,-1.8744
3.4796,3.5475,3.3961,3.4776,3.6015,3.4489,3.5144,4.1121,4.1274,4.1696,4.1668,4.0874,4.2187,4.1279,4.1552,4.173,4.1834
-6.8521,-6.9917,-6.6806,-6.848,-7.1026,-6.7892,-6.9237,-8.1515,-8.183,-8.2697,-8.2639,-8.1007,-8.3704,-8.1839,-8.2402,-8.2767,-8.2979
-4.6732,-4.5051,-4.8798,-4.6782,-4.3715,-4.749,-4.587,-3.1079,-3.07,-2.9655,-2.9726,-3.1691,-2.8442,-3.0689,-3.0011,-2.957,-2.9315
-1.9601,-2.2615,-1.5899,-1.9513,-2.5009,-1.8243,-2.1147,-4.7656,-4.8335,-5.0208,-5.0081,-4.6559,-5.2382,-4.8355,-4.9569,-5.0359,-5.0817
-8.2141,-8.2579,-8.1604,-8.2128,-8.2926,-8.1944,-8.2366,-8.6212,-8.6311,-8.6583,-8.6564,-8.6053,-8.6898,-8.6314,-8.649,-8.6605,-8.6671
