28.486,48.494,3.5957,-3.144,15.126,1.1757,23.159,10.021,-86.966,-34.211,31.4,-8,2.2,-43,-5.8,3.6,17.2
25.783,110.64,37.528,66.455,15.506,73.524,90.002,106.53,-251.12,88.719,-6,-10,-32,24,-105,70,53
-2.5416,7.1631,-2.9622,-3.4042,0.19824,-1.3802,0.56817,2.9551,-19.371,8.7728,3.3,-4.4,1.6,7.55,7.7,-8.2,-10
-38.946,-99.175,-45.688,-37.41,-49.774,-37.785,-38.174,-47.56,44.296,-48.628,2.2887e-12,2.2886e-12,2.2879e-12,2.2885e-12,2.2887e-12,-0.00595,2.2879e-12
-0.048207,-0.12707,-0.047243,-0.019223,-0.068999,-0.0099803,-0.042885,-0.048829,-0.0047943,3.8292e-12,4.7873e-16,4.7871e-16,4.7857e-16,4.7869e-16,4.7874e-16,8.6317e-13,4.7857e-16
-0.027546,-0.027788,-0.02131,-0.025906,-0.046429,-0.10792,-0.097816,-0.16634,-0.074045,-0.15946,-0.00291,-0.000962,-0.0104,6.2028e-16,-0.000552,-0.00584,-0.00506
-16.811,-31.669,-4.2182,1.4653,-12.218,-0.84007,-2.7364,-7.9993,-21.748,2.3604,7.7,-3.3,-6.5,0.7,0.1,0.4,-2.9
-0.26653,-0.043971,0.11129,0.083564,-0.1761,-0.51392,0.14892,0.12531,-1.1712e-08,-0.84065,-0.11822,-0.13822,-0.013219,0.32378,0.065781,-0.12822,-0.13522
100.97,94.655,45.541,-19.33,33.47,-43.912,-24.655,21.261,-110.82,-176.99,-38.591,-72.591,-115.59,-134.59,-74.591,38.409,47.409
0.0019764,-0.48304,0.0018527,0.0023551,0.0014981,-0.10702,-0.0064186,-0.16564,0.0015909,-0.009269,-0.1331,-0.048296,-0.015196,-0.1311,0.00096391,-0.0086961,-0.0078961
2.2723,1.2709,-1.8833,-1.9557,-1.515,1.3384,-2.649,-3.0264,0.067694,6.7285,-2.4423,1.2577,1.0577,-6.6423,-1.9423,-4.2423,-6.1423
98.005,91.691,42.578,-22.294,30.507,-46.876,-27.619,18.297,-16.232,-179.95,-41.554,-75.554,-118.55,-137.55,-77.554,35.446,44.446
0.001997,-0.48301,0.0018732,0.0023756,0.0015187,-0.107,-0.0063981,-0.16562,0.0029298,-0.0092484,-0.13308,-0.048276,-0.015176,-0.13108,0.00098445,-0.0086755,-0.0078755
3.1827e-11,3.1827e-11,-0.028555,3.1827e-11,3.1827e-11,3.1827e-11,3.1827e-11,3.1827e-11,3.6212e-10,3.1827e-11,3.1827e-11,3.1827e-11,3.1827e-11,3.1827e-11,3.1827e-11,-0.0328,-0.0276
-7.2889,7.7798,-11.564,-27.696,-10.918,-1.6057,-6.6497,-6.4994,20.471,2.9766,4.3658,5.5658,3.8658,3.6658,1.7658,-7.8342,-0.63421
0.0097843,-0.28642,-0.025953,0.0063153,-0.0094652,0.02933,-0.081221,-0.022736,6.4192e-05,0.028402,-0.0097098,0.0047902,-0.0092098,-0.0069098,-0.0015098,-0.10161,-0.09561
5.6833,2.1723,-0.90172,-11.529,-3.2726,-8.2199,-3.6469,-2.8675,2.6707,0.84119,4.1567,2.0667,3.0667,-1.5333,-0.43327,-4.7333,-0.43327
-0.54058,0.12597,-0.34307,-0.53165,-0.65046,-0.58893,-1.0051,-1.2248,9.416e-08,-0.16007,-0.27047,-0.0034709,-0.21647,0.052629,-0.27247,-0.21047,-0.12547
-0.76344,-0.81621,-0.97812,-0.67103,-1.1265,-0.14826,-0.90773,-1.562,1.5617e-06,-0.25983,1.315e-10,1.315e-10,1.315e-10,-0.0274,-0.0325,-0.0157,-0.0216
-0.255,-0.087424,-0.21257,0.063096,-0.24521,-0.26924,-0.45332,-0.45052,-7.1493e-08,-0.063479,0.10015,0.078153,0.15635,-0.018847,0.050153,0.069153,-0.021847
-3.3666,-3.969,-3.0545,-3.3902,-3.1463,-3.978,-3.2468,-2.8245,-0.043081,-2.6242,6.7284e-11,6.7284e-11,-0.0121,6.7284e-11,6.7284e-11,2.4174e-10,6.7284e-11
-6.3014,-12.712,0.083047,-5.9521,-3.2076,-3.4875,-4.5004,-2.465,3.0393,1.7297,2.4149,4.4449,5.5649,0.11491,3.8149,-0.68509,0.51491
-0.0006238,-0.010156,-0.00048438,-0.0036918,-0.0044644,-0.0020704,-0.0037396,-0.013374,0.0011335,3.6333e-10,-0.00183,-0.00287,-0.00201,-0.0434,-0.0499,-0.0116,-0.0141
-0.10267,-0.24931,-0.11046,-0.076922,-0.11337,-0.074954,-0.076054,-0.069722,6.6824e-06,-0.10097,-0.12344,-0.07204,-0.10944,-0.01674,0.0171,-0.01124,-0.07564
0.00254,0.019657,0.017838,-0.031387,0.029507,0.010311,-0.00069493,0.0076062,4.8322e-06,0.023102,-0.19001,-0.30001,-0.21401,-0.12001,-0.35701,-0.12201,-0.16601
4.0548e-11,4.0898e-11,4.1436e-11,4.0521e-11,4.0453e-11,4.0893e-11,3.4428e-11,4.1403e-11,0.0025768,-0.0064471,3.4381e-11,3.4381e-11,3.4381e-11,-0.0076,3.4381e-11,-0.0174,-0.0162
